state,district,year,chloride,sdp,gini
Rajasthan,Pali,2005,490.05554,234376.38095379013,0.2
Rajasthan,Alwar,2002,359.61292,170786.66125382137,0.39
Rajasthan,Ajmer,2002,698.40912,170786.66125382137,0.31
Rajasthan,Alwar,2005,331.82352,234376.38095379013,0.39
Rajasthan,Alwar,2004,344.6857,219623.783673409,0.39
Rajasthan,Ajmer,2010,375.45456,361436.6835150852,0.31
Rajasthan,Ajmer,2012,604.88464,409802.0,0.31
Rajasthan,Ajmer,2013,802.0,434292.0,0.31
Rajasthan,Ajmer,2014,407.4762,465408.0,0.31
Rajasthan,Pali,2017,441.85001,557618.0,0.2
Rajasthan,Pali,2018,505.21054,568102.0,0.2
Rajasthan,Ajmer,2015,689.44446,501922.0,0.31
Rajasthan,Ajmer,2011,668.5,395331.0,0.31
Rajasthan,Ajmer,2017,674.5,557618.0,0.31
Rajasthan,Ajmer,2009,664.34485,314236.5616057293,0.31
Rajasthan,Alwar,2014,302.58823,465408.0,0.39
Rajasthan,Ajmer,2016,703.0,529650.0,0.31
Rajasthan,Alwar,2012,225.7037,409802.0,0.39
Rajasthan,Alwar,2006,181.90909,261962.91892931657,0.39
Rajasthan,Alwar,2013,396.46155,434292.0,0.39
Rajasthan,Alwar,2008,205.41667,296931.6051077934,0.39
Rajasthan,Alwar,2009,396.48386,314236.5616057293,0.39
Rajasthan,Alwar,2010,386.83334,361436.6835150852,0.39
Rajasthan,Alwar,2011,476.92593,395331.0,0.39
Rajasthan,Alwar,2007,130.25,273897.97681369574,0.39
Rajasthan,Alwar,2018,262.77777,568102.0,0.39
Rajasthan,Alwar,2016,312.61365,529650.0,0.39
Rajasthan,Alwar,2015,438.79999,501922.0,0.39
Rajasthan,Alwar,2017,261.13333,557618.0,0.39
Tamilnadu,Dharmapuri,2014,312.87274,791915.0,0.32
Tamilnadu,Dharmapuri,2015,390.8125,862437.0,0.32
Tamilnadu,Dharmapuri,2016,510.45001,922084.0,0.32
Tamilnadu,Dharmapuri,2017,368.47058,1000308.0,0.32
Tamilnadu,Dharmapuri,2013,436.14285,750416.0,0.32
Tamilnadu,Dharmapuri,2012,279.81818,709343.0,0.32
Tamilnadu,Dharmapuri,2006,239.08333,447233.3527585457,0.32
Tamilnadu,Dharmapuri,2010,375.375,628152.0055419293,0.32
Tamilnadu,Dharmapuri,2009,317.09091,552763.8529603527,0.32
Tamilnadu,Dharmapuri,2007,404.71429,475248.4774441926,0.32
Tamilnadu,Ariyalur,2018,267.05667,1071602.0,0.24
Tamilnadu,Ariyalur,2017,251.69501,1000308.0,0.24
Tamilnadu,Ariyalur,2016,396.04599,922084.0,0.24
Tamilnadu,Ariyalur,2015,77.666664,862437.0,0.24
Tamilnadu,Dharmapuri,2011,374.375,674478.0,0.32
Tamilnadu,Dharmapuri,2018,290.45367,1071602.0,0.32
Tamilnadu,Pudukkottai,2015,745.38464,862437.0,0.27
Tamilnadu,Pudukkottai,2009,507.75,552763.8529603527,0.27
Tamilnadu,Vellore,2018,383.77158,1071602.0,0.28
Tamilnadu,Vellore,2017,502.81155,1000308.0,0.28
Tamilnadu,Vellore,2016,529.33923,922084.0,0.28
Tamilnadu,Vellore,2013,737.14288,750416.0,0.28
Tamilnadu,Vellore,2012,517.52942,709343.0,0.28
Tamilnadu,Vellore,2011,633.85712,674478.0,0.28
Tamilnadu,Vellore,2010,479.35715,628152.0055419293,0.28
Tamilnadu,Vellore,2009,643.35297,552763.8529603527,0.28
Tamilnadu,Vellore,2007,602.36365,475248.4774441926,0.28
Tamilnadu,Vellore,2006,624.70831,447233.3527585457,0.28
Tamilnadu,Vellore,2005,463.35715,386683.4090471607,0.28
Tamilnadu,Vellore,2004,544.72223,337921.3167903381,0.28
Tamilnadu,Vellore,2002,548.66669,284324.36644762417,0.28
Tamilnadu,Vellore,2001,368.7037,282908.6927283517,0.28
Tamilnadu,Vellore,2000,536.89655,288498.3205747694,0.28
Tamilnadu,Pudukkottai,2018,333.6239,1071602.0,0.27
Tamilnadu,Pudukkottai,2017,653.0769,1000308.0,0.27
Tamilnadu,Pudukkottai,2016,695.88953,922084.0,0.27
Tamilnadu,Pudukkottai,2014,460.84,791915.0,0.27
Tamilnadu,Pudukkottai,2013,1378.75,750416.0,0.27
Tamilnadu,Pudukkottai,2012,360.38461,709343.0,0.27
Tamilnadu,Pudukkottai,2011,925.88892,674478.0,0.27
Tamilnadu,Pudukkottai,2010,1254.7142,628152.0055419293,0.27
Tamilnadu,Pudukkottai,2007,1502.421,475248.4774441926,0.27
Tamilnadu,Dharmapuri,2005,323.90909,386683.4090471607,0.32
Tamilnadu,Dharmapuri,2002,177.5,284324.36644762417,0.32
Tamilnadu,Kanchipuram,2001,191.27777,282908.6927283517,0.31
Tamilnadu,Kanchipuram,2002,192.0,284324.36644762417,0.31
Tamilnadu,Kanchipuram,2004,206.05882,337921.3167903381,0.31
Tamilnadu,Kanchipuram,2005,245.23077,386683.4090471607,0.31
Tamilnadu,Kanchipuram,2006,154.8,447233.3527585457,0.31
Tamilnadu,Kanchipuram,2007,206.29411,475248.4774441926,0.31
Tamilnadu,Kanchipuram,2009,203.39999,552763.8529603527,0.31
Tamilnadu,Kanchipuram,2011,186.35715,674478.0,0.31
Tamilnadu,Kanchipuram,2012,245.0,709343.0,0.31
Tamilnadu,Kanchipuram,2013,221.33333,750416.0,0.31
Tamilnadu,Kanchipuram,2014,201.69,791915.0,0.31
Tamilnadu,Kanchipuram,2015,899.0,862437.0,0.31
Tamilnadu,Kanchipuram,2016,295.86636,922084.0,0.31
Tamilnadu,Kanchipuram,2000,195.4375,288498.3205747694,0.31
Tamilnadu,Kanchipuram,2017,254.87404,1000308.0,0.31
Tamilnadu,Ramanathapuram,2002,658.33331,284324.36644762417,0.25
Tamilnadu,Ramanathapuram,2004,1311.75,337921.3167903381,0.25
Tamilnadu,Ramanathapuram,2005,540.61902,386683.4090471607,0.25
Tamilnadu,Ramanathapuram,2006,913.0,447233.3527585457,0.25
Tamilnadu,Ramanathapuram,2007,887.5238,475248.4774441926,0.25
Tamilnadu,Kanniyakumari,2000,113.17857,288498.3205747694,0.36
Tamilnadu,Ramanathapuram,2009,701.22223,552763.8529603527,0.25
Tamilnadu,Ramanathapuram,2010,637.93335,628152.0055419293,0.25
Tamilnadu,Kanniyakumari,2001,166.61539,282908.6927283517,0.36
Tamilnadu,Kanniyakumari,2002,147.0,284324.36644762417,0.36
Tamilnadu,Kanniyakumari,2004,147.92857,337921.3167903381,0.36
Tamilnadu,Kanniyakumari,2005,217.75,386683.4090471607,0.36
Tamilnadu,Kanniyakumari,2006,177.09091,447233.3527585457,0.36
Tamilnadu,Kanchipuram,2018,257.05188,1071602.0,0.31
Tamilnadu,Pudukkottai,2000,1220.4736,288498.3205747694,0.27
Tamilnadu,Sivaganga,2010,612.5,628152.0055419293,0.27
Tamilnadu,Pudukkottai,2002,1417.9474,284324.36644762417,0.27
Tamilnadu,Dharmapuri,2001,236.23334,282908.6927283517,0.32
Tamilnadu,Dharmapuri,2000,275.41666,288498.3205747694,0.32
Tamilnadu,Tirunelveli,2018,169.8472,1071602.0,0.28
Tamilnadu,Tirunelveli,2017,381.42749,1000308.0,0.28
Tamilnadu,Tirunelveli,2016,263.91235,922084.0,0.28
Tamilnadu,Tirunelveli,2015,314.75,862437.0,0.28
Tamilnadu,Tirunelveli,2014,215.5,791915.0,0.28
Tamilnadu,Ramanathapuram,2000,635.64703,288498.3205747694,0.25
Tamilnadu,Ramanathapuram,2001,642.73914,282908.6927283517,0.25
Tamilnadu,Tirunelveli,2013,279.55554,750416.0,0.28
Tamilnadu,Tirunelveli,2012,187.5,709343.0,0.28
Tamilnadu,Tirunelveli,2011,239.875,674478.0,0.28
Tamilnadu,Tirunelveli,2010,404.52173,628152.0055419293,0.28
Tamilnadu,Tirunelveli,2009,222.69565,552763.8529603527,0.28
Tamilnadu,Pudukkottai,2006,1005.4445,447233.3527585457,0.27
Tamilnadu,Pudukkottai,2005,916.28571,386683.4090471607,0.27
Tamilnadu,Pudukkottai,2004,1165.2778,337921.3167903381,0.27
Tamilnadu,Dharmapuri,2004,314.66666,337921.3167903381,0.32
Tamilnadu,Ariyalur,2013,222.0,750416.0,0.24
Tamilnadu,Tiruvannamalai,2013,249.0,750416.0,0.29
Tamilnadu,Ariyalur,2011,321.0,674478.0,0.24
Tamilnadu,Chennai,2002,458.71429,284324.36644762417,0.34
Tamilnadu,Chennai,2004,519.71429,337921.3167903381,0.34
Tamilnadu,Chennai,2005,551.42859,386683.4090471607,0.34
Tamilnadu,Chennai,2006,950.16669,447233.3527585457,0.34
Tamilnadu,Chennai,2007,440.55554,475248.4774441926,0.34
Tamilnadu,Chennai,2009,92.0,552763.8529603527,0.34
Tamilnadu,Chennai,2010,332.0,628152.0055419293,0.34
Tamilnadu,Chennai,2011,254.5,674478.0,0.34
Tamilnadu,Chennai,2012,153.42857,709343.0,0.34
Tamilnadu,Chennai,2013,286.33334,750416.0,0.34
Tamilnadu,Chennai,2014,459.75,791915.0,0.34
Tamilnadu,Chennai,2015,228.0,862437.0,0.34
Tamilnadu,Chennai,2016,258.34265,922084.0,0.34
Tamilnadu,Chennai,2001,504.5,282908.6927283517,0.34
Tamilnadu,Erode,2018,205.36382,1071602.0,0.31
Tamilnadu,Erode,2016,270.95209,922084.0,0.31
Tamilnadu,Erode,2015,301.0625,862437.0,0.31
Tamilnadu,Erode,2014,130.22223,791915.0,0.31
Tamilnadu,Erode,2013,168.5,750416.0,0.31
Tamilnadu,Erode,2012,178.0,709343.0,0.31
Tamilnadu,Erode,2011,170.0,674478.0,0.31
Tamilnadu,Erode,2010,172.39999,628152.0055419293,0.31
Tamilnadu,Erode,2009,161.41176,552763.8529603527,0.31
Tamilnadu,Erode,2007,210.52632,475248.4774441926,0.31
Tamilnadu,Erode,2006,234.14999,447233.3527585457,0.31
Tamilnadu,Erode,2005,208.61905,386683.4090471607,0.31
Tamilnadu,Erode,2004,216.16667,337921.3167903381,0.31
Tamilnadu,Erode,2002,203.38461,284324.36644762417,0.31
Tamilnadu,Erode,2017,254.0813,1000308.0,0.31
Tamilnadu,Erode,2001,220.23077,282908.6927283517,0.31
Tamilnadu,Chennai,2000,438.88889,288498.3205747694,0.34
Tamilnadu,Sivaganga,2017,493.87357,1000308.0,0.27
Tamilnadu,Sivaganga,2009,336.45456,552763.8529603527,0.27
Tamilnadu,Sivaganga,2007,782.66669,475248.4774441926,0.27
Tamilnadu,Sivaganga,2006,383.54544,447233.3527585457,0.27
Tamilnadu,Sivaganga,2005,406.39999,386683.4090471607,0.27
Tamilnadu,Sivaganga,2004,280.0,337921.3167903381,0.27
Tamilnadu,Sivaganga,2002,539.05884,284324.36644762417,0.27
Tamilnadu,Sivaganga,2001,599.89471,282908.6927283517,0.27
Tamilnadu,Sivaganga,2000,406.88235,288498.3205747694,0.27
Tamilnadu,Sivaganga,2012,372.0,709343.0,0.27
Tamilnadu,Sivaganga,2013,276.54544,750416.0,0.27
Tamilnadu,Namakkal,2018,314.75073,1071602.0,0.32
Tamilnadu,Namakkal,2017,341.54147,1000308.0,0.32
Tamilnadu,Namakkal,2016,403.62308,922084.0,0.32
Tamilnadu,Sivaganga,2018,341.63297,1071602.0,0.27
Tamilnadu,Namakkal,2015,456.9375,862437.0,0.32
Tamilnadu,Namakkal,2013,467.0,750416.0,0.32
Tamilnadu,Namakkal,2011,238.55556,674478.0,0.32
Tamilnadu,Namakkal,2010,422.76923,628152.0055419293,0.32
Tamilnadu,Namakkal,2009,250.08333,552763.8529603527,0.32
Tamilnadu,Namakkal,2007,468.23077,475248.4774441926,0.32
Tamilnadu,Namakkal,2006,611.19049,447233.3527585457,0.32
Tamilnadu,Namakkal,2005,514.8421,386683.4090471607,0.32
Tamilnadu,Namakkal,2004,649.88232,337921.3167903381,0.32
Tamilnadu,Namakkal,2002,446.84616,284324.36644762417,0.32
Tamilnadu,Namakkal,2001,434.44446,282908.6927283517,0.32
Tamilnadu,Namakkal,2000,430.16666,288498.3205747694,0.32
Tamilnadu,Sivaganga,2014,468.63333,791915.0,0.27
Tamilnadu,Sivaganga,2016,450.75,922084.0,0.27
Tamilnadu,Namakkal,2014,521.91998,791915.0,0.32
Tamilnadu,Erode,2000,207.92592,288498.3205747694,0.31
Tamilnadu,Dindigul,2018,295.0907,1071602.0,0.28
Tamilnadu,Dindigul,2017,294.83334,1000308.0,0.28
Tamilnadu,Tiruvannamalai,2014,260.44446,791915.0,0.29
Tamilnadu,Nagapattinam,2002,376.66666,284324.36644762417,0.26
Tamilnadu,Nagapattinam,2001,197.57143,282908.6927283517,0.26
Tamilnadu,Nagapattinam,2000,364.66666,288498.3205747694,0.26
Tamilnadu,Kanniyakumari,2007,253.5,475248.4774441926,0.36
Tamilnadu,Tiruvannamalai,2012,109.75,709343.0,0.29
Tamilnadu,Tiruvannamalai,2011,115.4,674478.0,0.29
Tamilnadu,Tiruvannamalai,2010,139.33333,628152.0055419293,0.29
Tamilnadu,Tiruvannamalai,2009,266.22223,552763.8529603527,0.29
Tamilnadu,Tiruvannamalai,2007,284.0,475248.4774441926,0.29
Tamilnadu,Tiruvannamalai,2006,159.16667,447233.3527585457,0.29
Tamilnadu,Tiruvannamalai,2005,296.29999,386683.4090471607,0.29
Tamilnadu,Tiruvannamalai,2004,239.45454,337921.3167903381,0.29
Tamilnadu,Tiruvannamalai,2016,260.24573,922084.0,0.29
Tamilnadu,Tiruvannamalai,2002,186.39999,284324.36644762417,0.29
Tamilnadu,Tiruvannamalai,2000,264.875,288498.3205747694,0.29
Tamilnadu,Ariyalur,2000,60.0,288498.3205747694,0.24
Tamilnadu,Ariyalur,2001,122.0,282908.6927283517,0.24
Tamilnadu,Ariyalur,2004,145.5,337921.3167903381,0.24
Tamilnadu,Ariyalur,2005,173.5,386683.4090471607,0.24
Tamilnadu,Ariyalur,2006,145.5,447233.3527585457,0.24
Tamilnadu,Ariyalur,2007,162.66667,475248.4774441926,0.24
Tamilnadu,Ariyalur,2009,116.0,552763.8529603527,0.24
Tamilnadu,Ariyalur,2010,148.33333,628152.0055419293,0.24
Tamilnadu,Tiruvannamalai,2001,188.88889,282908.6927283517,0.29
Tamilnadu,Tiruvannamalai,2017,246.34706,1000308.0,0.29
Tamilnadu,Tiruvannamalai,2018,299.87479,1071602.0,0.29
Tamilnadu,Chennai,2018,248.93777,1071602.0,0.34
Tamilnadu,Dindigul,2016,355.89655,922084.0,0.28
Tamilnadu,Dindigul,2015,229.63637,862437.0,0.28
Tamilnadu,Dindigul,2014,378.83334,791915.0,0.28
Tamilnadu,Dindigul,2013,291.27274,750416.0,0.28
Tamilnadu,Dindigul,2012,309.36365,709343.0,0.28
Tamilnadu,Dindigul,2011,359.0,674478.0,0.28
Tamilnadu,Dindigul,2010,308.0,628152.0055419293,0.28
Tamilnadu,Dindigul,2009,339.1875,552763.8529603527,0.28
Tamilnadu,Dindigul,2007,307.05554,475248.4774441926,0.28
Tamilnadu,Dindigul,2006,371.5,447233.3527585457,0.28
Tamilnadu,Dindigul,2005,471.66666,386683.4090471607,0.28
Tamilnadu,Dindigul,2004,473.875,337921.3167903381,0.28
Tamilnadu,Nagapattinam,2018,345.89072,1071602.0,0.26
Tamilnadu,Dindigul,2002,348.30768,284324.36644762417,0.28
Tamilnadu,Dindigul,2001,368.03705,282908.6927283517,0.28
Tamilnadu,Dindigul,2000,430.19049,288498.3205747694,0.28
Tamilnadu,Nagapattinam,2017,395.3623,1000308.0,0.26
Tamilnadu,Nagapattinam,2016,271.20251,922084.0,0.26
Tamilnadu,Nagapattinam,2015,350.89999,862437.0,0.26
Tamilnadu,Nagapattinam,2014,211.77777,791915.0,0.26
Tamilnadu,Nagapattinam,2013,175.375,750416.0,0.26
Tamilnadu,Nagapattinam,2012,204.33333,709343.0,0.26
Tamilnadu,Nagapattinam,2011,199.44444,674478.0,0.26
Tamilnadu,Nagapattinam,2009,380.5,552763.8529603527,0.26
Tamilnadu,Nagapattinam,2007,359.125,475248.4774441926,0.26
Tamilnadu,Nagapattinam,2006,381.55554,447233.3527585457,0.26
Tamilnadu,Nagapattinam,2005,409.5,386683.4090471607,0.26
Tamilnadu,Nagapattinam,2004,239.25,337921.3167903381,0.26
Tamilnadu,Chennai,2017,246.43375,1000308.0,0.34
Tamilnadu,Ariyalur,2012,349.33334,709343.0,0.24
Tamilnadu,Kanniyakumari,2009,263.625,552763.8529603527,0.36
Tamilnadu,Pudukkottai,2001,1099.7142,282908.6927283517,0.27
Tamilnadu,Kanniyakumari,2011,220.14285,674478.0,0.36
Tamilnadu,Thiruvallur,2000,284.0,288498.3205747694,0.3
Tamilnadu,Theni,2018,124.4295,1071602.0,0.24
Tamilnadu,Theni,2017,304.48749,1000308.0,0.24
Tamilnadu,Theni,2016,232.46153,922084.0,0.24
Tamilnadu,Theni,2014,205.125,791915.0,0.24
Tamilnadu,Theni,2013,341.5,750416.0,0.24
Tamilnadu,Theni,2012,388.71429,709343.0,0.24
Tamilnadu,Theni,2011,243.66667,674478.0,0.24
Tamilnadu,Theni,2010,396.85715,628152.0055419293,0.24
Tamilnadu,Theni,2009,402.39999,552763.8529603527,0.24
Tamilnadu,Theni,2007,463.75,475248.4774441926,0.24
Tamilnadu,Krishnagiri,2018,236.43608,1071602.0,0.39
Tamilnadu,Krishnagiri,2017,344.10001,1000308.0,0.39
Tamilnadu,Krishnagiri,2016,286.68909,922084.0,0.39
Tamilnadu,Krishnagiri,2015,221.0,862437.0,0.39
Tamilnadu,Thiruvallur,2001,401.5,282908.6927283517,0.3
Tamilnadu,Thiruvallur,2002,286.79999,284324.36644762417,0.3
Tamilnadu,Thiruvallur,2004,465.84616,337921.3167903381,0.3
Tamilnadu,Thiruvallur,2005,575.66669,386683.4090471607,0.3
Tamilnadu,Coimbatore,2017,271.22049,1000308.0,0.34
Tamilnadu,Coimbatore,2018,307.50342,1071602.0,0.34
Tamilnadu,Thiruvallur,2018,385.74033,1071602.0,0.3
Tamilnadu,Thiruvallur,2017,405.90768,1000308.0,0.3
Tamilnadu,Thiruvallur,2016,362.56946,922084.0,0.3
Tamilnadu,Thiruvallur,2015,71.0,862437.0,0.3
Tamilnadu,Thiruvallur,2014,242.35001,791915.0,0.3
Tamilnadu,Krishnagiri,2012,310.0,709343.0,0.39
Tamilnadu,Thiruvallur,2013,253.89999,750416.0,0.3
Tamilnadu,Thiruvallur,2011,219.16667,674478.0,0.3
Tamilnadu,Thiruvallur,2010,241.07143,628152.0055419293,0.3
Tamilnadu,Thiruvallur,2009,411.0,552763.8529603527,0.3
Tamilnadu,Thiruvallur,2008,21.0,500384.2601757273,0.3
Tamilnadu,Thiruvallur,2007,350.64285,475248.4774441926,0.3
Tamilnadu,Thiruvallur,2006,279.0,447233.3527585457,0.3
Tamilnadu,Virudhunagar,2018,290.0007,1071602.0,0.27
Tamilnadu,Thiruvallur,2012,221.25,709343.0,0.3
Tamilnadu,Krishnagiri,2011,268.0,674478.0,0.39
Tamilnadu,Krishnagiri,2010,350.79999,628152.0055419293,0.39
Tamilnadu,Krishnagiri,2009,329.20001,552763.8529603527,0.39
Tamilnadu,The Nilgiris,2012,47.0,709343.0,0.3
Tamilnadu,The Nilgiris,2011,40.666668,674478.0,0.3
Tamilnadu,The Nilgiris,2010,39.57143,628152.0055419293,0.3
Tamilnadu,The Nilgiris,2009,51.0,552763.8529603527,0.3
Tamilnadu,The Nilgiris,2007,56.0,475248.4774441926,0.3
Tamilnadu,Virudhunagar,2017,331.97693,1000308.0,0.27
Tamilnadu,Virudhunagar,2016,245.73654,922084.0,0.27
Tamilnadu,The Nilgiris,2013,35.666668,750416.0,0.3
Tamilnadu,Virudhunagar,2014,351.0,791915.0,0.27
Tamilnadu,Virudhunagar,2012,370.60001,709343.0,0.27
Tamilnadu,Virudhunagar,2011,391.375,674478.0,0.27
Tamilnadu,Virudhunagar,2010,471.0,628152.0055419293,0.27
Tamilnadu,Virudhunagar,2009,344.70001,552763.8529603527,0.27
Tamilnadu,Virudhunagar,2007,353.20001,475248.4774441926,0.27
Tamilnadu,Virudhunagar,2006,338.0,447233.3527585457,0.27
Tamilnadu,Virudhunagar,2005,380.28571,386683.4090471607,0.27
Tamilnadu,Virudhunagar,2013,479.375,750416.0,0.27
Tamilnadu,Madurai,2000,397.75,288498.3205747694,0.28
Tamilnadu,The Nilgiris,2014,41.0,791915.0,0.3
Tamilnadu,The Nilgiris,2016,51.42857,922084.0,0.3
Tamilnadu,Krishnagiri,2007,220.42857,475248.4774441926,0.39
Tamilnadu,Krishnagiri,2006,322.0,447233.3527585457,0.39
Tamilnadu,Krishnagiri,2005,282.22223,386683.4090471607,0.39
Tamilnadu,Krishnagiri,2004,286.57144,337921.3167903381,0.39
Tamilnadu,Krishnagiri,2002,139.85715,284324.36644762417,0.39
Tamilnadu,Krishnagiri,2001,260.86154,282908.6927283517,0.39
Tamilnadu,Krishnagiri,2000,272.5,288498.3205747694,0.39
Tamilnadu,The Nilgiris,2015,37.857143,862437.0,0.3
Tamilnadu,Theni,2006,197.75,447233.3527585457,0.24
Tamilnadu,Theni,2004,425.79999,337921.3167903381,0.24
Tamilnadu,Kanniyakumari,2010,182.0,628152.0055419293,0.36
Tamilnadu,Theni,2002,289.28571,284324.36644762417,0.24
Tamilnadu,Theni,2001,299.25,282908.6927283517,0.24
Tamilnadu,Theni,2000,187.77777,288498.3205747694,0.24
Tamilnadu,The Nilgiris,2018,124.075,1071602.0,0.3
Tamilnadu,The Nilgiris,2017,45.857143,1000308.0,0.3
Tamilnadu,Theni,2005,350.66666,386683.4090471607,0.24
Tamilnadu,Madurai,2001,491.84616,282908.6927283517,0.28
Tamilnadu,Madurai,2002,368.5,284324.36644762417,0.28
Tamilnadu,Madurai,2004,220.60001,337921.3167903381,0.28
Tamilnadu,Thoothukkudi,2017,242.64642,1000308.0,0.2
Tamilnadu,Thoothukkudi,2016,276.48999,922084.0,0.2
Tamilnadu,Thoothukkudi,2014,271.98462,791915.0,0.2
Tamilnadu,Thoothukkudi,2013,448.60001,750416.0,0.2
Tamilnadu,Thoothukkudi,2012,239.0,709343.0,0.2
Tamilnadu,Thoothukkudi,2011,217.60001,674478.0,0.2
Tamilnadu,Thoothukkudi,2010,319.77777,628152.0055419293,0.2
Tamilnadu,Thoothukkudi,2018,468.2236,1071602.0,0.2
Tamilnadu,Thoothukkudi,2009,236.63637,552763.8529603527,0.2
Tamilnadu,Thoothukkudi,2006,557.65002,447233.3527585457,0.2
Tamilnadu,Thoothukkudi,2005,411.94116,386683.4090471607,0.2
Tamilnadu,Thoothukkudi,2004,613.78571,337921.3167903381,0.2
Tamilnadu,Thoothukkudi,2002,471.75,284324.36644762417,0.2
Tamilnadu,Thoothukkudi,2001,561.15387,282908.6927283517,0.2
Tamilnadu,Thoothukkudi,2000,687.56525,288498.3205747694,0.2
Tamilnadu,Thiruvarur,2018,265.16602,1071602.0,0.23
Tamilnadu,Thoothukkudi,2007,429.45001,475248.4774441926,0.2
Tamilnadu,Thiruvarur,2017,188.56,1000308.0,0.23
Tamilnadu,Coimbatore,2001,335.05884,282908.6927283517,0.34
Tamilnadu,Perambalur,2000,650.09998,288498.3205747694,0.27
Tamilnadu,Perambalur,2018,268.30249,1071602.0,0.27
Tamilnadu,Perambalur,2017,255.82454,1000308.0,0.27
Tamilnadu,Perambalur,2016,271.20358,922084.0,0.27
Tamilnadu,Perambalur,2015,293.0,862437.0,0.27
Tamilnadu,Perambalur,2014,525.44995,791915.0,0.27
Tamilnadu,Perambalur,2013,571.5,750416.0,0.27
Tamilnadu,Perambalur,2012,303.0,709343.0,0.27
Tamilnadu,Coimbatore,2000,311.41177,288498.3205747694,0.34
Tamilnadu,Perambalur,2011,756.33331,674478.0,0.27
Tamilnadu,Perambalur,2009,644.5,552763.8529603527,0.27
Tamilnadu,Perambalur,2007,861.71429,475248.4774441926,0.27
Tamilnadu,Perambalur,2006,724.25,447233.3527585457,0.27
Tamilnadu,Perambalur,2005,591.33331,386683.4090471607,0.27
Tamilnadu,Perambalur,2004,477.14285,337921.3167903381,0.27
Tamilnadu,Perambalur,2002,567.40002,284324.36644762417,0.27
Tamilnadu,Perambalur,2001,533.5,282908.6927283517,0.27
Tamilnadu,Perambalur,2010,657.16669,628152.0055419293,0.27
Tamilnadu,Virudhunagar,2004,434.5,337921.3167903381,0.27
Tamilnadu,Thiruvarur,2016,141.85875,922084.0,0.23
Tamilnadu,Thiruvarur,2013,115.5,750416.0,0.23
Tamilnadu,Coimbatore,2014,204.41818,791915.0,0.34
Tamilnadu,Coimbatore,2015,218.60001,862437.0,0.34
Tamilnadu,Coimbatore,2016,349.34616,922084.0,0.34
Tamilnadu,Madurai,2018,244.26738,1071602.0,0.28
Tamilnadu,Madurai,2017,314.64273,1000308.0,0.28
Tamilnadu,Madurai,2016,287.51932,922084.0,0.28
Tamilnadu,Madurai,2015,386.42856,862437.0,0.28
Tamilnadu,Coimbatore,2013,235.23077,750416.0,0.34
Tamilnadu,Madurai,2014,319.71429,791915.0,0.28
Tamilnadu,Madurai,2012,167.2,709343.0,0.28
Tamilnadu,Madurai,2011,247.2,674478.0,0.28
Tamilnadu,Madurai,2010,280.0,628152.0055419293,0.28
Tamilnadu,Madurai,2009,475.0,552763.8529603527,0.28
Tamilnadu,Madurai,2007,334.25,475248.4774441926,0.28
Tamilnadu,Madurai,2006,276.5,447233.3527585457,0.28
Tamilnadu,Madurai,2005,400.0,386683.4090471607,0.28
Tamilnadu,Madurai,2013,162.0,750416.0,0.28
Tamilnadu,Thiruvarur,2014,136.39999,791915.0,0.23
Tamilnadu,Coimbatore,2012,335.5,709343.0,0.34
Tamilnadu,Coimbatore,2010,270.92856,628152.0055419293,0.34
Tamilnadu,Thiruvarur,2012,152.28572,709343.0,0.23
Tamilnadu,Thiruvarur,2011,99.0,674478.0,0.23
Tamilnadu,Thiruvarur,2009,106.33334,552763.8529603527,0.23
Tamilnadu,Thiruvarur,2007,407.60001,475248.4774441926,0.23
Tamilnadu,Thiruvarur,2006,433.85715,447233.3527585457,0.23
Tamilnadu,Thiruvarur,2005,75.0,386683.4090471607,0.23
Tamilnadu,Thiruvarur,2004,321.18182,337921.3167903381,0.23
Tamilnadu,Coimbatore,2011,280.72726,674478.0,0.34
Tamilnadu,Thiruvarur,2002,320.85715,284324.36644762417,0.23
Tamilnadu,Thiruvarur,2000,323.18182,288498.3205747694,0.23
Tamilnadu,Coimbatore,2002,372.38461,284324.36644762417,0.34
Tamilnadu,Coimbatore,2004,395.5,337921.3167903381,0.34
Tamilnadu,Coimbatore,2005,419.23077,386683.4090471607,0.34
Tamilnadu,Coimbatore,2006,381.53845,447233.3527585457,0.34
Tamilnadu,Coimbatore,2007,319.66666,475248.4774441926,0.34
Tamilnadu,Coimbatore,2009,349.85715,552763.8529603527,0.34
Tamilnadu,Thiruvarur,2001,274.81818,282908.6927283517,0.23
Tamilnadu,Virudhunagar,2002,437.875,284324.36644762417,0.27
Tamilnadu,Sivaganga,2011,413.14285,674478.0,0.27
Tamilnadu,Virudhunagar,2000,775.15387,288498.3205747694,0.27
Tamilnadu,Cuddalore,2009,240.0,552763.8529603527,0.27
Tamilnadu,Cuddalore,2007,480.0,475248.4774441926,0.27
Tamilnadu,Cuddalore,2006,500.0,447233.3527585457,0.27
Tamilnadu,Cuddalore,2005,466.625,386683.4090471607,0.27
Tamilnadu,Thanjavur,2000,280.30435,288498.3205747694,0.28
Tamilnadu,Thanjavur,2001,239.27272,282908.6927283517,0.28
Tamilnadu,Thanjavur,2002,204.29411,284324.36644762417,0.28
Tamilnadu,Thanjavur,2004,245.0625,337921.3167903381,0.28
Tamilnadu,Thanjavur,2005,252.0,386683.4090471607,0.28
