state,district,year,chloride,sdp,gini,predicted_chloride,residuals
Kerala,Palakkad,2002,113.62222,166734.58141768293,0.39,146.9369652407698,-33.31474524076981
Kerala,Palakkad,2004,53.371429,194266.8982053528,0.39,165.15786456732968,-111.78643556732968
Kerala,Kollam,2014,33.905262,382134.0,0.35,249.98976111407833,-216.08449911407834
Kerala,Kannur,2001,20.328571,155366.47487904062,0.31,138.94158811312022,-118.61301711312022
Kerala,Palakkad,2005,88.849998,214150.4423028008,0.39,177.33289241244648,-88.48289441244648
Kerala,Palakkad,2007,70.088638,251690.7367210242,0.39,198.14334679454876,-128.05470879454876
Kerala,Palakkad,2008,69.410637,267167.04617471667,0.39,205.918417911571,-136.507780911571
Kerala,Palakkad,2009,61.82766,291324.3285363027,0.39,217.1459462536667,-155.31828625366668
Kerala,Palakkad,2010,56.231747,309967.46877313964,0.39,225.07202660175116,-168.84027960175115
Kerala,Palakkad,2011,54.369232,328021.0,0.39,232.15035871825455,-177.78112671825454
Kerala,Palakkad,2012,63.539394,348616.0,0.39,239.5261084100985,-175.9867144100985
Kerala,Palakkad,2013,69.20845,364707.0,0.39,244.78339478394892,-175.57494478394892
Kerala,Palakkad,2014,73.470589,382134.0,0.39,249.98976111414586,-176.51917211414587
Kerala,Palakkad,2006,104.67381,231069.25430291385,0.39,187.05886190606552,-82.38505190606551
Kerala,Idukki,2000,41.950001,147973.55974331687,0.4,133.59142299299924,-91.64142199299924
Kerala,Kottayam,2008,14.796552,267167.04617471667,0.37,205.91841791153723,-191.12186591153724
Kerala,Kasaragod,2009,13.692857,291324.3285363027,0.26,217.14594625344725,-203.45308925344725
Kerala,Thiruvananthapuram,2005,59.074417,214150.4423028008,0.36,177.33289241239584,-118.25847541239584
Kerala,Thiruvananthapuram,2004,51.341862,194266.8982053528,0.36,165.15786456727903,-113.81600256727904
Kerala,Thiruvananthapuram,2002,47.933334,166734.58141768293,0.36,146.93696524071916,-99.00363124071916
Kerala,Thiruvananthapuram,2001,76.492859,155366.47487904062,0.36,138.9415881132046,-62.44872911320461
Kerala,Thiruvananthapuram,2000,76.75,147973.55974331687,0.36,133.5914229929317,-56.84142299293171
Kerala,Kozhikode,2011,27.405405,328021.0,0.33,232.15035871815329,-204.74495371815328
Kerala,Thiruvananthapuram,2010,61.147915,309967.46877313964,0.36,225.07202660170051,-163.92411160170053
Kerala,Thrissur,2016,30.91,443615.0,0.36,264.4944180290358,-233.5844180290358
Kerala,Thrissur,2017,29.82439,473182.0,0.36,269.44371277635537,-239.61932277635538
Kerala,Wayanad,2018,29.17647,510787.0,0.31,273.9679156750939,-244.79144567509388
Kerala,Wayanad,2017,31.329412,473182.0,0.31,269.44371277627096,-238.11430077627097
Kerala,Wayanad,2016,34.405884,443615.0,0.31,264.4944180289514,-230.08853402895136
Kerala,Wayanad,2015,27.511765,411150.0,0.31,257.56774520529854,-230.05598020529854
Kerala,Kozhikode,2010,20.56842,309967.46877313964,0.33,225.0720266016499,-204.5036066016499
Kerala,Wayanad,2014,21.700001,382134.0,0.31,249.98976111401083,-228.28976011401085
Kerala,Wayanad,2013,24.683722,364707.0,0.31,244.7833947838139,-220.0996727838139
Kerala,Kozhikode,2009,19.88125,291324.3285363027,0.33,217.14594625356543,-197.26469625356543
Kerala,Kozhikode,2008,21.569231,267167.04617471667,0.33,205.91841791146973,-184.34918691146973
Kerala,Idukki,2018,34.926315,510787.0,0.4,273.9679156752458,-239.04160067524583
Kerala,Idukki,2017,46.666668,473182.0,0.4,269.4437127764229,-222.77704477642288
Kerala,Idukki,2016,33.677273,443615.0,0.4,264.4944180291033,-230.8171450291033
Kerala,Thiruvananthapuram,2006,58.723255,231069.25430291385,0.36,187.05886190601487,-128.33560690601487
Kerala,Thiruvananthapuram,2007,54.656097,251690.7367210242,0.36,198.14334679449811,-143.4872497944981
Kerala,Kozhikode,2012,21.513636,348616.0,0.33,239.52610840999722,-218.01247240999723
Kerala,Kozhikode,2013,16.33721,364707.0,0.33,244.78339478384765,-228.44618478384766
Kerala,Thiruvananthapuram,2017,76.0,473182.0,0.36,269.44371277635537,-193.44371277635537
Kerala,Thiruvananthapuram,2016,72.619049,443615.0,0.36,264.4944180290358,-191.87536902903577
Kerala,Thiruvananthapuram,2015,48.130436,411150.0,0.36,257.56774520538295,-209.43730920538295
Kerala,Idukki,2001,42.544445,155366.47487904062,0.4,138.94158811327213,-96.39714311327214
Kerala,Thiruvananthapuram,2014,46.870586,382134.0,0.36,249.98976111409522,-203.1191751140952
Kerala,Thiruvananthapuram,2013,38.777779,364707.0,0.36,244.78339478389827,-206.00561578389826
Kerala,Thiruvananthapuram,2012,48.13871,348616.0,0.36,239.52610841004784,-191.38739841004784
Kerala,Thrissur,2009,22.486364,291324.3285363027,0.36,217.14594625361605,-194.65958225361604
Kerala,Thrissur,2010,28.989473,309967.46877313964,0.36,225.07202660170051,-196.0825536017005
Kerala,Thrissur,2011,38.977779,328021.0,0.36,232.1503587182039,-193.1725797182039
Kerala,Wayanad,2011,32.51852,328021.0,0.31,232.15035871811952,-199.63183871811952
Kerala,Thiruvananthapuram,2011,347.68628,328021.0,0.36,232.1503587182039,115.5359212817961
Kerala,Thrissur,2013,24.704477,364707.0,0.36,244.78339478389827,-220.07891778389828
Kerala,Thrissur,2014,24.811111,382134.0,0.36,249.98976111409522,-225.1786501140952
Kerala,Thrissur,2015,28.337036,411150.0,0.36,257.56774520538295,-229.23070920538294
Kerala,Kozhikode,2018,52.592594,510787.0,0.33,273.96791567512764,-221.37532167512765
Kerala,Kozhikode,2017,32.022221,473182.0,0.33,269.4437127763047,-237.42149177630472
Kerala,Kozhikode,2016,41.604347,443615.0,0.33,264.49441802898514,-222.89007102898515
Kerala,Kozhikode,2015,32.369564,411150.0,0.33,257.5677452053323,-225.1981812053323
Kerala,Thiruvananthapuram,2009,57.262501,291324.3285363027,0.36,217.14594625361605,-159.88344525361606
Kerala,Thiruvananthapuram,2008,55.336586,267167.04617471667,0.36,205.91841791152035,-150.58183191152034
Kerala,Kozhikode,2014,27.176191,382134.0,0.33,249.9897611140446,-222.8135701140446
Kerala,Thrissur,2012,46.644444,348616.0,0.36,239.52610841004784,-192.88166441004785
Kerala,Wayanad,2010,25.748386,309967.46877313964,0.31,225.07202660161613,-199.32364060161612
Kerala,Wayanad,2012,26.536364,348616.0,0.31,239.52610840996346,-212.98974440996346
Kerala,Kozhikode,2007,20.634375,251690.7367210242,0.33,198.1433467944475,-177.5089717944475
Kerala,Idukki,2009,31.068001,291324.3285363027,0.4,217.14594625368358,-186.07794525368357
Kerala,Wayanad,2001,29.822222,155366.47487904062,0.31,138.94158811312022,-109.11936611312022
Kerala,Idukki,2008,30.456667,267167.04617471667,0.4,205.91841791158788,-175.46175091158787
Kerala,Kozhikode,2004,24.803703,194266.8982053528,0.33,165.15786456722842,-140.3541615672284
Kerala,Kozhikode,2002,44.714287,166734.58141768293,0.33,146.93696524066854,-102.22267824066854
Kerala,Kozhikode,2001,33.153847,155366.47487904062,0.33,138.94158811315398,-105.78774111315398
Kerala,Kozhikode,2000,26.325001,147973.55974331687,0.33,133.5914229928811,-107.26642199288109
Kerala,Kottayam,2018,22.351999,510787.0,0.37,273.9679156751952,-251.61591667519517
Kerala,Kottayam,2017,31.874193,473182.0,0.37,269.44371277637225,-237.56951977637226
Kerala,Idukki,2007,27.799999,251690.7367210242,0.4,198.14334679456564,-170.34334779456566
Kerala,Wayanad,2009,24.571428,291324.3285363027,0.31,217.14594625353166,-192.57451825353166
Kerala,Idukki,2006,35.213333,231069.25430291385,0.4,187.0588619060824,-151.8455289060824
Kerala,Idukki,2004,31.870371,194266.8982053528,0.4,165.15786456734656,-133.28749356734656
Kerala,Idukki,2002,37.889999,166734.58141768293,0.4,146.9369652407867,-109.04696624078669
Kerala,Kottayam,2016,24.038462,443615.0,0.37,264.49441802905267,-240.45595602905266
Kerala,Kottayam,2015,24.246153,411150.0,0.37,257.56774520539983,-233.32159220539984
Kerala,Kottayam,2014,23.957693,382134.0,0.37,249.9897611141121,-226.0320681141121
Kerala,Kottayam,2013,13.617778,364707.0,0.37,244.78339478391516,-231.16561678391517
Kerala,Kottayam,2012,19.85,348616.0,0.37,239.52610841006472,-219.67610841006473
Kerala,Kottayam,2011,19.031818,328021.0,0.37,232.1503587182208,-213.1185407182208
Kerala,Kottayam,2010,28.002222,309967.46877313964,0.37,225.0720266017174,-197.0698046017174
Kerala,Kottayam,2009,45.441666,291324.3285363027,0.37,217.14594625363293,-171.70428025363293
Kerala,Idukki,2005,37.546665,214150.4423028008,0.4,177.33289241246337,-139.78622741246338
Kerala,Kozhikode,2005,22.049999,214150.4423028008,0.33,177.33289241234522,-155.28289341234523
Kerala,Idukki,2010,28.084375,309967.46877313964,0.4,225.07202660176804,-196.98765160176805
Kerala,Thrissur,2008,22.751112,267167.04617471667,0.36,205.91841791152035,-183.16730591152034
Kerala,Thiruvananthapuram,2018,50.982758,510787.0,0.36,273.9679156751783,-222.9851576751783
Kerala,Thrissur,2000,23.607143,147973.55974331687,0.36,133.5914229929317,-109.9842799929317
Kerala,Thrissur,2001,81.816666,155366.47487904062,0.36,138.9415881132046,-57.124922113204605
Kerala,Wayanad,2008,23.99,267167.04617471667,0.31,205.91841791143597,-181.92841791143596
Kerala,Wayanad,2007,26.321428,251690.7367210242,0.31,198.14334679441373,-171.82191879441373
Kerala,Wayanad,2006,29.724138,231069.25430291385,0.31,187.05886190593048,-157.33472390593047
Kerala,Wayanad,2005,30.244827,214150.4423028008,0.31,177.33289241231145,-147.08806541231144
Kerala,Kozhikode,2006,19.53871,231069.25430291385,0.33,187.05886190596425,-167.52015190596424
Kerala,Idukki,2014,36.584999,382134.0,0.4,249.98976111416275,-213.40476211416274
Kerala,Idukki,2013,23.835714,364707.0,0.4,244.7833947839658,-220.9476807839658
Kerala,Idukki,2015,26.847618,411150.0,0.4,257.5677452054505,-230.72012720545047
Kerala,Wayanad,2004,26.444445,194266.8982053528,0.31,165.15786456719465,-138.71341956719465
Kerala,Thrissur,2018,31.223078,510787.0,0.36,273.9679156751783,-242.7448376751783
Kerala,Idukki,2012,26.488571,348616.0,0.4,239.52610841011537,-213.03753741011536
Kerala,Thrissur,2006,29.083721,231069.25430291385,0.36,187.05886190601487,-157.97514090601487
Kerala,Thrissur,2005,22.858139,214150.4423028008,0.36,177.33289241239584,-154.47475341239584
Kerala,Thrissur,2007,23.482222,251690.7367210242,0.36,198.14334679449811,-174.6611247944981
Kerala,Thrissur,2004,33.677273,194266.8982053528,0.36,165.15786456727903,-131.48059156727902
Kerala,Thrissur,2002,37.700001,166734.58141768293,0.36,146.93696524071916,-109.23696424071916
Kerala,Idukki,2011,16.030304,328021.0,0.4,232.15035871827143,-216.12005471827143
Kerala,Wayanad,2002,40.299999,166734.58141768293,0.31,146.93696524063478,-106.63696624063478
Madhya Pradesh,Satna,2002,98.346153,144856.76138662823,0.26,131.29997607643784,-32.95382307643784
Madhya Pradesh,Mandla,2008,74.0,224971.1026179245,0.23,183.6196135032619,-109.61961350326189
Madhya Pradesh,Satna,2001,80.360001,152826.6075400632,0.26,137.11696939528375,-56.75696839528375
Madhya Pradesh,Mandla,2004,55.5,166392.43950471698,0.23,146.70039955461988,-91.20039955461988
Madhya Pradesh,Mandla,2005,68.772728,174775.328567217,0.23,152.42437750929892,-83.65164950929892
Madhya Pradesh,Mandla,2007,69.629631,199720.8751061321,0.23,168.57851318830066,-98.94888218830066
Madhya Pradesh,Mandla,2002,42.684212,144856.76138662823,0.23,131.2999760763872,-88.6157640763872
Madhya Pradesh,Mandla,2009,49.52174,246297.10579599056,0.23,195.32478944103408,-145.8030494410341
Madhya Pradesh,Mandsaur,2005,187.05,174775.328567217,0.21,152.42437750926516,34.625622490734855
Madhya Pradesh,Mandla,2011,100.45834,282371.0,0.23,213.1122495803329,-112.6539095803329
Madhya Pradesh,Mandsaur,2009,191.27777,246297.10579599056,0.21,195.32478944100032,-4.047019441000316
Madhya Pradesh,Mandsaur,2008,258.28571,224971.1026179245,0.21,183.61961350322812,74.66609649677187
Madhya Pradesh,Mandsaur,2007,191.31035,199720.8751061321,0.21,168.5785131882669,22.731836811733103
Madhya Pradesh,Mandsaur,2004,193.38889,166392.43950471698,0.21,146.7003995545861,46.68849044541389
Madhya Pradesh,Rewa,2018,74.465118,482361.0,0.26,270.7268535370458,-196.2617355370458
Madhya Pradesh,Rewa,2017,61.09375,441956.0,0.26,264.1789686894952,-203.0852186894952
Madhya Pradesh,Rewa,2016,73.566666,419465.0,0.26,259.49495238483337,-185.92828638483337
Madhya Pradesh,Rewa,2015,96.333336,370716.0,0.26,246.63524393001663,-150.30190793001663
Madhya Pradesh,Rewa,2014,91.206894,339247.0,0.26,236.2618894169501,-145.0549954169501
Madhya Pradesh,Rewa,2013,93.827583,322598.0,0.26,230.0850077241188,-136.2574247241188
Madhya Pradesh,Rewa,2012,84.789284,306853.0,0.26,223.79191753379982,-139.00263353379984
Madhya Pradesh,Rewa,2011,39.620689,282371.0,0.26,213.11224958038355,-173.49156058038355
Madhya Pradesh,Rewa,2010,29.764706,259230.23037146227,0.26,201.9886455711938,-172.22393957119382
Madhya Pradesh,Mandsaur,2002,70.875,144856.76138662823,0.21,131.29997607635343,-60.42497607635343
Madhya Pradesh,Mandsaur,2001,226.72728,152826.6075400632,0.21,137.11696939519933,89.61031060480067
Madhya Pradesh,Mandsaur,2000,67.800003,142623.92245088037,0.21,129.6452729680713,-61.84526996807131
Madhya Pradesh,Mandla,2018,56.596783,482361.0,0.23,270.7268535369952,-214.13007053699516
Madhya Pradesh,Mandla,2017,39.709679,441956.0,0.23,264.17896868944456,-224.46928968944457
Madhya Pradesh,Mandla,2016,64.935486,419465.0,0.23,259.4949523847827,-194.55946638478272
Madhya Pradesh,Mandla,2015,51.107143,370716.0,0.23,246.63524392996598,-195.52810092996597
Madhya Pradesh,Mandla,2014,95.354836,339247.0,0.23,236.26188941689946,-140.90705341689946
Madhya Pradesh,Mandla,2013,73.247307,322598.0,0.23,230.08500772406816,-156.83770072406816
Madhya Pradesh,Mandla,2012,53.666668,306853.0,0.23,223.79191753374917,-170.12524953374918
Madhya Pradesh,Mandla,2010,42.565216,259230.23037146227,0.23,201.98864557114317,-159.42342957114317
Madhya Pradesh,Sagar,2007,139.05714,199720.8751061321,0.26,168.5785131883513,-29.521373188351305
Madhya Pradesh,Panna,2013,91.473686,322598.0,0.24,230.08500772408505,-138.61132172408503
Madhya Pradesh,Sagar,2005,101.61539,174775.328567217,0.26,152.42437750934957,-50.80898750934956
Madhya Pradesh,Panna,2012,88.40667,306853.0,0.24,223.79191753376605,-135.38524753376606
Madhya Pradesh,Panna,2011,139.08333,282371.0,0.24,213.11224958034978,-74.0289195803498
Madhya Pradesh,Panna,2010,75.454544,259230.23037146227,0.24,201.98864557116005,-126.53410157116005
Madhya Pradesh,Panna,2009,46.933334,246297.10579599056,0.24,195.32478944105097,-148.39145544105097
Madhya Pradesh,Panna,2007,49.349998,199720.8751061321,0.24,168.57851318831754,-119.22851518831754
Madhya Pradesh,Panna,2005,74.777779,174775.328567217,0.24,152.4243775093158,-77.64659850931581
Madhya Pradesh,Panna,2004,55.307693,166392.43950471698,0.24,146.70039955463676,-91.39270655463676
Madhya Pradesh,Panna,2002,53.583332,144856.76138662823,0.24,131.29997607640408,-77.71664407640408
Madhya Pradesh,Panna,2001,54.53846,152826.6075400632,0.24,137.11696939524998,-82.57850939524998
Madhya Pradesh,Panna,2000,87.53846,142623.92245088037,0.24,129.64527296812196,-42.10681296812196
Madhya Pradesh,Morena,2014,78.0,339247.0,0.26,236.2618894169501,-158.2618894169501
Madhya Pradesh,Morena,2015,63.23077,370716.0,0.26,246.63524393001663,-183.40447393001662
Madhya Pradesh,Morena,2016,99.285713,419465.0,0.26,259.49495238483337,-160.20923938483338
Madhya Pradesh,Mandsaur,2010,141.42857,259230.23037146227,0.21,201.9886455711094,-60.560075571109394
Madhya Pradesh,Morena,2017,67.64286,441956.0,0.26,264.1789686894952,-196.53610868949522
Madhya Pradesh,Ratlam,2018,147.73145,482361.0,0.21,270.7268535369614,-122.99540353696142
Madhya Pradesh,Narsimhapur,2013,41.209251,322598.0,0.33,230.085007724237,-188.875756724237
Madhya Pradesh,Narsimhapur,2012,49.421051,306853.0,0.33,223.791917533918,-174.370866533918
Madhya Pradesh,Narsimhapur,2011,57.263157,282371.0,0.33,213.11224958050173,-155.84909258050172
Madhya Pradesh,Narsimhapur,2010,58.866665,259230.23037146227,0.33,201.988645571312,-143.121980571312
Madhya Pradesh,Narsimhapur,2009,60.0,246297.10579599056,0.33,195.3247894412029,-135.3247894412029
Madhya Pradesh,Narsimhapur,2008,58.052631,224971.1026179245,0.33,183.6196135034307,-125.56698250343072
Madhya Pradesh,Narsimhapur,2007,52.799999,199720.8751061321,0.33,168.5785131884695,-115.77851418846949
Madhya Pradesh,Narsimhapur,2005,42.25,174775.328567217,0.33,152.42437750946775,-110.17437750946775
Madhya Pradesh,Narsimhapur,2004,66.769234,166392.43950471698,0.33,146.7003995547887,-79.9311655547887
Madhya Pradesh,Narsimhapur,2002,50.416668,144856.76138662823,0.33,131.29997607655602,-80.88330807655602
Madhya Pradesh,Narsimhapur,2001,66.26667,152826.6075400632,0.33,137.11696939540192,-70.85029939540192
Madhya Pradesh,Narsimhapur,2000,41.599998,142623.92245088037,0.33,129.6452729682739,-88.0452749682739
Madhya Pradesh,Morena,2018,98.0,482361.0,0.26,270.7268535370458,-172.72685353704583
Madhya Pradesh,Panna,2014,71.0,339247.0,0.24,236.26188941691635,-165.26188941691635
Madhya Pradesh,Panna,2015,74.08696,370716.0,0.24,246.63524392998286,-172.54828392998286
Madhya Pradesh,Panna,2016,72.304344,419465.0,0.24,259.4949523847996,-187.1906083847996
Madhya Pradesh,Sagar,2004,138.5625,166392.43950471698,0.26,146.70039955467053,-8.137899554670526
Madhya Pradesh,Sagar,2002,83.599998,144856.76138662823,0.26,131.29997607643784,-47.699978076437844
Madhya Pradesh,Morena,2001,69.647057,152826.6075400632,0.26,137.11696939528375,-67.46991239528374
Madhya Pradesh,Morena,2002,90.9375,144856.76138662823,0.26,131.29997607643784,-40.362476076437844
Madhya Pradesh,Morena,2004,83.3125,166392.43950471698,0.26,146.70039955467053,-63.387899554670526
Madhya Pradesh,Mandla,2001,49.391304,152826.6075400632,0.23,137.1169693952331,-87.72566539523311
Madhya Pradesh,Rewa,2009,50.925926,246297.10579599056,0.26,195.32478944108473,-144.39886344108473
Madhya Pradesh,Rewa,2008,48.42857,224971.1026179245,0.26,183.61961350331254,-135.19104350331253
Madhya Pradesh,Rewa,2007,49.243904,199720.8751061321,0.26,168.5785131883513,-119.33460918835131
Madhya Pradesh,Rewa,2006,25.0,190708.6450176887,0.26,162.892840846507,-137.892840846507
Madhya Pradesh,Rewa,2005,63.75,174775.328567217,0.26,152.42437750934957,-88.67437750934957
Madhya Pradesh,Rewa,2004,53.75,166392.43950471698,0.26,146.70039955467053,-92.95039955467053
Madhya Pradesh,Rewa,2002,52.153847,144856.76138662823,0.26,131.29997607643784,-79.14612907643784
Madhya Pradesh,Rewa,2001,55.240002,152826.6075400632,0.26,137.11696939528375,-81.87696739528374
Madhya Pradesh,Rewa,2000,46.0,142623.92245088037,0.26,129.64527296815572,-83.64527296815572
Madhya Pradesh,Ratlam,2015,157.79167,370716.0,0.21,246.63524392993222,-88.8435739299322
Madhya Pradesh,Ratlam,2016,223.70833,419465.0,0.21,259.49495238474896,-35.786622384748966
Madhya Pradesh,Ratlam,2017,180.56,441956.0,0.21,264.1789686894108,-83.61896868941079
Madhya Pradesh,Morena,2005,80.833336,174775.328567217,0.26,152.42437750934957,-71.59104150934957
Madhya Pradesh,Morena,2006,73.625,190708.6450176887,0.26,162.892840846507,-89.267840846507
Madhya Pradesh,Morena,2007,58.384617,199720.8751061321,0.26,168.5785131883513,-110.19389618835132
Madhya Pradesh,Morena,2008,78.599998,224971.1026179245,0.26,183.61961350331254,-105.01961550331254
Madhya Pradesh,Morena,2009,139.90909,246297.10579599056,0.26,195.32478944108473,-55.41569944108474
Madhya Pradesh,Morena,2010,94.416664,259230.23037146227,0.26,201.9886455711938,-107.57198157119382
Madhya Pradesh,Morena,2011,81.272728,282371.0,0.26,213.11224958038355,-131.83952158038355
Madhya Pradesh,Morena,2012,81.846153,306853.0,0.26,223.79191753379982,-141.94576453379983
Madhya Pradesh,Morena,2013,113.0,322598.0,0.26,230.0850077241188,-117.08500772411881
Madhya Pradesh,Panna,2018,68.416664,482361.0,0.24,270.72685353701206,-202.31018953701206
Madhya Pradesh,Panna,2017,59.360001,441956.0,0.24,264.17896868946144,-204.81896768946143
Madhya Pradesh,Sagar,2006,87.291664,190708.6450176887,0.26,162.892840846507,-75.601176846507
Madhya Pradesh,Mandsaur,2011,153.375,282371.0,0.21,213.11224958029914,-59.737249580299135
Madhya Pradesh,Mandsaur,2013,171.69231,322598.0,0.21,230.0850077240344,-58.392697724034406
Madhya Pradesh,Morena,2000,80.529411,142623.92245088037,0.26,129.64527296815572,-49.11586196815573
Madhya Pradesh,Rajgarh,2002,67.375,144856.76138662823,0.3,131.29997607650537,-63.924976076505374
Madhya Pradesh,Rajgarh,2004,141.5,166392.43950471698,0.3,146.70039955473806,-5.2003995547380555
Madhya Pradesh,Rajgarh,2005,139.46666,174775.328567217,0.3,152.4243775094171,-12.957717509417108
Madhya Pradesh,Rajgarh,2006,188.5,190708.6450176887,0.3,162.89284084657453,25.60715915342547
Madhya Pradesh,Rajgarh,2007,118.92857,199720.8751061321,0.3,168.57851318841884,-49.649943188418845
Madhya Pradesh,Ratlam,2001,150.25,152826.6075400632,0.21,137.11696939519933,13.133030604800666
Madhya Pradesh,Ratlam,2002,224.53334,144856.76138662823,0.21,131.29997607635343,93.23336392364658
Madhya Pradesh,Ratlam,2004,230.45454,166392.43950471698,0.21,146.7003995545861,83.7541404454139
Madhya Pradesh,Ratlam,2005,179.05882,174775.328567217,0.21,152.42437750926516,26.63444249073484
Madhya Pradesh,Ratlam,2006,207.5,190708.6450176887,0.21,162.8928408464226,44.60715915357741
Madhya Pradesh,Ratlam,2007,163.44444,199720.8751061321,0.21,168.5785131882669,-5.13407318826691
Madhya Pradesh,Ratlam,2008,216.22223,224971.1026179245,0.21,183.61961350322812,32.60261649677187
Madhya Pradesh,Ratlam,2009,138.36842,246297.10579599056,0.21,195.32478944100032,-56.956369441000334
Madhya Pradesh,Ratlam,2010,307.33334,259230.23037146227,0.21,201.9886455711094,105.34469442889062
Madhya Pradesh,Rajgarh,2008,169.92857,224971.1026179245,0.3,183.61961350338007,-13.691043503380058
Madhya Pradesh,Ratlam,2011,67.0,282371.0,0.21,213.11224958029914,-146.11224958029914
Madhya Pradesh,Rajgarh,2010,168.07143,259230.23037146227,0.3,201.98864557126134,-33.91721557126135
Madhya Pradesh,Rajgarh,2009,128.75,246297.10579599056,0.3,195.32478944115226,-66.57478944115226
Madhya Pradesh,Ratlam,2014,150.83333,339247.0,0.21,236.2618894168657,-85.42855941686571
Madhya Pradesh,Narsimhapur,2014,58.0625,339247.0,0.33,236.2618894170683,-178.1993894170683
Madhya Pradesh,Narsimhapur,2015,67.099998,370716.0,0.33,246.6352439301348,-179.5352459301348
Madhya Pradesh,Raisen,2011,152.85715,282371.0,0.28,213.1122495804173,-60.25509958041732
Madhya Pradesh,Neemuch,2000,203.10001,142623.92245088037,0.2,129.64527296805446,73.45473703194554
Madhya Pradesh,Raisen,2012,116.10526,306853.0,0.28,223.79191753383358,-107.68665753383358
Madhya Pradesh,Raisen,2014,119.64,339247.0,0.28,236.26188941698388,-116.62188941698388
Madhya Pradesh,Raisen,2016,96.269234,419465.0,0.28,259.49495238486713,-163.22571838486715
Madhya Pradesh,Raisen,2017,83.555557,441956.0,0.28,264.178968689529,-180.62341168952898
Madhya Pradesh,Raisen,2018,102.44,482361.0,0.28,270.7268535370796,-168.2868535370796
Madhya Pradesh,Ratlam,2013,145.91667,322598.0,0.21,230.0850077240344,-84.16833772403439
Madhya Pradesh,Ratlam,2012,151.06476,306853.0,0.21,223.7919175337154,-72.7271575337154
Madhya Pradesh,Raisen,2013,107.80339,322598.0,0.28,230.08500772415258,-122.28161772415258
Madhya Pradesh,Rajgarh,2011,155.78572,282371.0,0.3,213.11224958045108,-57.32652958045108
Madhya Pradesh,Neemuch,2001,174.58333,152826.6075400632,0.2,137.11696939518248,37.46636060481751
Madhya Pradesh,Sagar,2001,99.571426,152826.6075400632,0.26,137.11696939528375,-37.545543395283744
Madhya Pradesh,Neemuch,2004,341.92856,166392.43950471698,0.2,146.70039955456926,195.22816044543075
Madhya Pradesh,Narsimhapur,2018,47.133335,482361.0,0.33,270.726853537164,-223.59351853716402
Madhya Pradesh,Narsimhapur,2017,51.722221,441956.0,0.33,264.1789686896134,-212.4567476896134
Madhya Pradesh,Narsimhapur,2016,82.5625,419465.0,0.33,259.49495238495155,-176.93245238495155
Madhya Pradesh,Neemuch,2005,149.89473,174775.328567217,0.2,152.4243775092483,-2.529647509248292
Madhya Pradesh,Neemuch,2007,261.0,199720.8751061321,0.2,168.57851318825004,92.42148681174996
Madhya Pradesh,Rajgarh,2000,209.0,142623.92245088037,0.3,129.64527296822325,79.35472703177675
Madhya Pradesh,Neemuch,2008,126.82353,224971.1026179245,0.2,183.61961350321127,-56.796083503211264
Madhya Pradesh,Neemuch,2009,206.33333,246297.10579599056,0.2,195.32478944098347,11.008540559016524
Madhya Pradesh,Rajgarh,2001,203.0,152826.6075400632,0.3,137.11696939535128,65.88303060464872
Madhya Pradesh,Sagar,2000,125.11111,142623.92245088037,0.26,129.64527296815572,-4.5341629681557265
Madhya Pradesh,Ratlam,2000,241.71428,142623.92245088037,0.21,129.6452729680713,112.06900703192869
Madhya Pradesh,Neemuch,2018,186.77272,482361.0,0.2,270.72685353694453,-83.95413353694454
Madhya Pradesh,Neemuch,2017,264.17392,441956.0,0.2,264.1789686893939,-0.00504868939390235
Madhya Pradesh,Neemuch,2016,219.28572,419465.0,0.2,259.4949523847321,-40.209232384732076
Madhya Pradesh,Neemuch,2002,169.0,144856.76138662823,0.2,131.29997607633658,37.70002392366342
Madhya Pradesh,Neemuch,2015,206.27272,370716.0,0.2,246.63524392991536,-40.36252392991537
Madhya Pradesh,Neemuch,2014,222.22728,339247.0,0.2,236.26188941684885,-14.034609416848838
Madhya Pradesh,Neemuch,2013,336.61539,322598.0,0.2,230.08500772401754,106.53038227598245
Madhya Pradesh,Neemuch,2012,158.97305,306853.0,0.2,223.79191753369855,-64.81886753369855
Madhya Pradesh,Neemuch,2010,143.0,259230.23037146227,0.2,201.98864557109255,-58.98864557109255
Madhya Pradesh,Rajgarh,2012,191.49014,306853.0,0.3,223.79191753386735,-32.30177753386735
Madhya Pradesh,Katni,2000,70.866669,142623.92245088037,0.35,129.64527296830764,-58.778603968307635
Madhya Pradesh,Katni,2001,75.5625,152826.6075400632,0.35,137.11696939543566,-61.55446939543566
Madhya Pradesh,Sagar,2017,106.29269,441956.0,0.26,264.1789686894952,-157.8862786894952
Madhya Pradesh,Sagar,2016,158.67741,419465.0,0.26,259.49495238483337,-100.81754238483336
Madhya Pradesh,Sagar,2015,130.875,370716.0,0.26,246.63524393001663,-115.76024393001663
Madhya Pradesh,Sagar,2014,125.56667,339247.0,0.26,236.2618894169501,-110.69521941695011
Madhya Pradesh,Sagar,2013,100.19231,322598.0,0.26,230.0850077241188,-129.89269772411882
Madhya Pradesh,Sagar,2012,97.0,306853.0,0.26,223.79191753379982,-126.79191753379982
Madhya Pradesh,Sagar,2011,84.896553,282371.0,0.26,213.11224958038355,-128.21569658038356
